"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","20991"
"query","Query:[ws(1, 17276162)]"
"Reference","Left","KWIC","Right"
"livet-helse.com","August Baumann i TeliaSonera Norge som eier merkevarene Netcom og Chess. </s><s> Om kort tid vil både lokkfører og <coll>konduktører</coll>","skifte","mobilabonnement fra Telenor til Netcom. – Vi får med ett rundt 7000 nye kunder fra NSB, sier Baumann. </s><s> TeliaSonera har"
"archive.org","er hun ikke mor til noen av barna nevnt i skiftene. </s><s> Vedr. 213. </s><s> Det ble litt feil å skrive at det ikke er nevnt noen Marit, <coll>jfr</coll>","skifte","2, men det er feilskrift for Marte i skifte 1 - g.m. </s><s> Ole Andersen Dal. </s><s> Er forehavendet om å ''oppdatere tavlen......helt"
"ostlendingen.no",". </s><s> I tillegg var han litt heldig på den siste scoringen der skuddet fra Viktor Adebahr traff Gundersen, <coll>ballen</coll>","skiftet","retning og smatt inn bak Alexander Strand i Sundet-buret. </s><s> Gundersen føler han er i rute før sesongstart. </s><s> For Sundet sin"
"finansavisen.no","er en del av samlingen etter avdøde Bob Lee i Nevada. </s><s> Foto: Ivar Engerud </s><s> Håpet var at Pinin Farina (familien og <coll>selskapet</coll>","skiftet","navn til Pininfarina i 1959) kunne få levere karosserier til Ferrari. </s><s> Og forhandlingene gikk bra. </s><s> Fra 1952 fikk"
"finansavisen.no","sett er bra. </s><s> De som tør å ta ansvar og upopulære beslutninger, har min respekt. </s><s> Jeg gir det 50/50. </s> <s> <coll>Meningsmålingene</coll>","skifter",". </s><s> Det kommer til å avhenge av hvordan økonomien utvikler seg, og som alltid, tilfeldighetenes spill med tanke på hva som"
"finansavisen.no","han være i fred. </s><s> Hovedatelieret står fremdeles helt likt som den dagen Miró døde i 1983, mens museets <coll>utstillinger</coll>","skifter","hver eneste sesong. </s><s> Totalt eier stiftelsen mer enn 8.000 verk. </s><s> Mye av kunsten er ofte lånt ut fra stiftelsen eller fra"
"finansavisen.no","BOETS: Bostyrer Espen R. Hamar, her på den første skiftesamlingen i IMSKs konkursbo i Oslo. </s><s> Gassrederiet I.M. <coll>Skaugen</coll>","skiftet","navn før konkursen. </s><s> Fra venstre Ylva Cornelia Axelsen og Ronny Bjørnådal fra Nordea, Fredrik Lundberg fra Nordic"
"finansavisen.no","Swartling, og enda lenger foran Schjødt. </s><s> Og DLA Piper beholder den posisjonen også i år, selv om <coll>Hamilton</coll> nå har","skiftet","navn til Schjødt. </s><s> KJØPTE AV KVÆRNER: Havila-gründeren Per Sævik (bildet) i Fosnavåg kjøpte Leirvik-verftet av"
"finansavisen.no",", men her snakker vi om software med 100 prosents bruttomargin, så det er gøy, sier Angelil. </s><s> Nok en gang er <coll>ledelsen</coll>","skiftet","ut, men Angelil øyner håp. </s><s> For inntektene skal utgjøre minst to millioner i måneden i år, slik at pengeforbruket kuttes"
"finansavisen.no","Jens Rugseth, og fortsetter: </s><s> – Techstep har historisk sett vært noe jeg kaller en ""hardware-pusher"", men nå er <coll>fokuset</coll>","skiftet","mot å forvalte applikasjoner, data, verdikjeden fra innkjøp til salg, og miljø ved gjenbruk av mobiltelefoner. </s><s> Med"
"finansavisen.no","fra bygrensen til Oslo. </s><s> Ble kirkegods i middelalderen. </s><s> Eid av sogneprest Johan C. Vogelius fra 1751. </s> <s> <coll>Eiendommen</coll>","skiftet","hender flere ganger på 1800-tallet, før den ble kjøpt av Johannes Nore og hans kone i 1916. </s><s> Deres etterkommere eier"
"archive.org","kan man bare si at det har gjenoppfunnet seg selv som et gung-ho-system der rosa champis flommer og raske <coll>penger</coll>","skifter","eier fortere enn du kan si prolletariat. </s><s> Støre har 19 mill. på konto, de rike digger Kristin Halvorsen og Røkke,"
"archive.org","sitter på gjerdet. </s><s> Fortsatt er de slått av Høyre som mobiliserer 78 prosent av sine egne fra 2009, mens 14 <coll>prosent</coll> har","skiftet","parti og 8 prosent har satt seg på gjerdet. </s><s> I SV bør alarmklokkene ringe når bare 32 prosent av 2009-velgerne er tilbake"
"archive.org",". </s><s> Søndagens gallup viser at 65 prosent av de spurte svarer at de vil stemme på samme parti som i 2009, mens 23 <coll>prosent</coll> har","skiftet","parti og 12 prosent satt seg i sofaen. </s><s> Fire av ti som satt hjemme i 2009 sier de vil stemme, mens seks av ti hjemmesittere"
"inspiravisjon.no","restriksjoner over hele verden der det ikke har vært mulig å leve et normalt liv over en lengre periode. </s><s> Når <coll>Jupiter</coll> nå","skifter","tegn, endres også perspektivet. </s><s> Forståelsen av at menneskeheten er et stort fellesskap der alle ganske så like og"
"flyprat.no","; - RSL hadde et tett samarbeid med Easyjet i årene 2003-2005, men samarbeidet fikk en knekk da <coll>selskapet</coll> plutselig","skiftet","ledelse og skiftet fokus bort fra Norge - Deretter begynte et tett og omfattende samarbeid med SAS. </s><s> SAS hadde 2-3"
"flyprat.no","peanøttallergi, og har med meg adrenalinsprøyte og andre medikamenter til en hver tid. </s><s> Det kan være at <coll>Widerøe</coll> nå har","skiftet","meny, men da jeg for ca 2 mnd siden fløy TOS-EVE-BOO med WF solgte de nøtteblandingen ""Polly- småsulten"" ombord. </s><s> Jeg"
"gjerrigforum.com","bedre og det burde være den som ble vist på kino. </s><s> I del 2 synes jeg de har gjort mange feil. </s><s> Det at <coll>Faramir</coll> plutselig har","skifta","fra en helteskikkelse i boka til å bli like kontrollert av ringen som broren er rett og slett grusomt dårlig. </s><s> Det er greit"
"flyprat.no","- livery! </s><s> Det var tider, og især har BA ikke haft noget, der var pænere, hverken før eller siden! </s><s> Nuvel, tiderne og <coll>smagen</coll>","skifter","..... </s><s> God 10.desember! </s><s> Ny flytype i daglig rute på OSL fra 28.oktober i år hører med i denne kalenderen. </s><s> A7-ALI er 2 og et"
"nndata.no","truslene hagla. </s><s> ""Stå han av"" er en slags påtatt stabeisheroisme, en tvilsom strategi i en verden der <coll>rammevilkårene</coll>","skifter","nesten over natta. </s><s> Hvem holder den mytiske nordlendingen i live? </s><s> Nordlendinger, sjølsagt, for å leve opp til de"
"ideeromfrihet.no","og i forretningsorganet Farmand. </s><s> Og heller ikke her uten forbehold."" </s><s> Tyve år senere kan vi konstatere at <coll>tidene</coll>","skifter",". </s><s> Liberalismen er ikke gjenglemt lenger. </s><s> Om Farmand og Libertas må betraktes som politiske outsider-miljøer,"
"folkogforsvar.no","<s> Politisk sett har landet vært stabilt. </s><s> Det har blitt avholdt flere demokratiske valg, og ved to anledninger har <coll>makten</coll>","skiftet","fredelig til opposisjonspartiet. </s><s> Myndighetenes hovedfokus har vært utdanning, samt å gjenopprette økonomisk"
"studenttorget.no","du får til. </s><s> Samtidig er det veldig viktig å finne ut av hva man vil spesialisere seg i etter en stund. </s><s> Men man kan <coll>alltids</coll>","skifte","felt senere. - Alt i alt, hvordan var studietiden din? </s><s> Veldig fin og lærerik! </s><s> Annonse: </s><s> Det er 35 Uke overfarter på"
"oddvaroggerd.com","<s> Jeg har alltid vært opptatt av lys, ikke minst det lyset som gjenspeiler seg i solnedgangen. </s><s> Når himmelen hele <coll>tiden</coll>","skifter","i alle slags fargesjatteringer. </s><s> Det er så utrolig vakkert. </s><s> Da tar jeg meg ofte i å tenke at jeg ser himmelen ""på vrangen"". </s>"
"allmuenbistro.no","i Bergen </s><s> Lokale råvarer og inspirasjon fra hele verden. </s><s> Allmuen ligger i Valkendorfsgaten 1b i Bergen sentrum. </s> <s> <coll>Menyen</coll>","skifter","daglig, men den vil alltid inneholde grillet kjøtt, fisk og vegetariske alternativer. </s><s> Hos oss kan du nyte alt fra"
"diamantlyset.com",". </s><s> De føler naturkatastrofer, som jordskjelv i både kropp, sinn og sjel. </s><s> Påkoblet jordens energier og føler <coll>årstidenes</coll>","skifter","osv. Meglere; de klarer å holde partene fra å slåss, og ofte forener de dem i stedet. </s><s> Kan ha minner eller drømmer om den"
"flyprat.no",". </s><s> Selv om det ikke blir innkjøp av nye seter, regner jeg med at det gjøres noen forbedringer likevel? </s><s> F.eks. må <coll>SAS</coll>","skifte","ut hele underholdningssystemet og skjermene. </s><s> Brussels Airlines har for øvrig akkurat de samme setene som SAS i sine"
"vwacb.com","så greie og hjalp meg med alt jeg trengte hjelp til for noen uker siden! </s><s> Det var til SÅ STOR hjelp altså! </s><s> Gutter, den <coll>kula</coll>","skifter","broren min i sommer. </s><s> Det går tregt med å få fiksa ting. </s><s> Peace out og god sommer! </s><s> Mango Man Striped Real Indigo Sweater"
"sarpat.com","Cable Select, som gjør disken på slutten av kabelen master og disken i midten slave. </s><s> Hvis du bytter diskene <coll>rollene</coll>","skifte",". </s><s> I mouseless navigasjon tabulatorrekkefølgen er rart når du gjør spare til bilde eller gjenopprette fra bildet. </s>"
"vwacb.com","ikke, felger litt kantkjørt, trenger nye vinterdekk, reguleringen på det ene setet er ødelagt). </s><s> Mye <coll>slitedeler</coll>","skiftet","de siste to år, eksos, clutch, bærearmer, foringer, fjærer, dempere. </s><s> Driftsikker bil, starter og går hver morgen. </s>"
"sy-spinnvill.com","ekspeditriser som hentet ut det kunden ønsket. </s><s> Uten noe kassaapparat ble alt sirlig håndskrevet inn i en bok og <coll>penger</coll>","skiftet","hånd. </s><s> Generelt finnes pc''er på et minimumsnivå, var de heldige hadde butikkene gammeldagse kassaapparat i metall. </s><s> På"
"europabloggen.no","aktive leker på lekeplassen, gjør jentene det samme i fysisk roligere aktiviteter, viser ny forskning. </s> <s> <coll>Valgvinden</coll>","skifter","</s><s> Danskene har endret mening om hva som er det viktigste tema på den politiske dagsorden. </s><s> For to år siden var det"
"musikknyheter.no","studioalbum Deathcrusher (1987), som regnes som den aller første norske sort metal skiva som ble gitt ut. </s> <s> <coll>Mayhem</coll> har","skiftet","besetning flere ganger opp gjennom årene og består i dag av Attila Csihar (Vokal), Necrobutcher (Bass), Hellhammer ("
"fagpressenytt.no","førstevalg. </s><s> Debattstoff og personalia følger hakk i hæl. 91 prosent har lest de siste seks utgavene. </s> <s> <coll>Journalisten</coll> har","skiftet","logostil en rekke ganger de siste tiårene. </s><s> Her variantene fra 1984 (t.v.) og 1993. </s><s> Jeg er glad i å gå. </s><s> Uten bil synes jeg"
"kinomagasinet.no","rolle, fordi alle går rundt med en potensiell billettautomat i lommen. </s><s> Altså en smarttelefon. </s><s> Da tror vi <coll>fokuset</coll> vil","skifte","fra billettautomaten som et verkøy for å skaffe billett, til å bli en informasjons- og markedsføringskanal, sier han"
"infotjenester.no","verdiskaping i kombinasjon med kontinuerlig fremdrift, sier Bjørn Petter Garder. </s><s> Navneendring </s><s> Tidlig neste <coll>år</coll>","skifter","Infotjenester navn til Simployer. </s><s> Dette er for å samle alle selskapene som utgjør Infotjenester-gruppen under en"
"setesdalswiki.no",", og satte den opp igjen på Frøysnes. </s><s> Kjøpet av Oppigard skjedde i navnet til den umyndige sønnen, Alexander. </s> <s> <coll>Oppigard</coll>","skiftet","navn til Sonnenberg.[ </s><s> 7] Seippel livnærte seg som bonde, selv om det var tjenestefolk som utførte gårdsarbeidet, og en"
"refinansiere.net","her. </s><s> Generell info om Easybank </s><s> Easybank ble stiftet i 2003 under navnet ""Verdibanken"". </s><s> Siden den gang har <coll>banken</coll>","skiftet","både navn og eier, samtidig som produktporteføljen er blitt utvidet til å inkludere flere typer lån. </s><s> Et av bankens"
"oddmarthinsen.no","etter svigerforeldrene som etter svogeren Aslach Mattisen og svigerinnen Gurou Mattisdatter. </s><s> Simen og <coll>Joen</coll> hadde","skiftet","til seg hovedbÃ let, enda de bare hadde rett til en sÃ sterpart, mens de andre, som hadde broderparts rett, hadde ""vÃ¦ret"
"fagpressenytt.no","kommer tilbake til makta i Kina. </s><s> Bravo-utblåsningen inntreffer på oljeplattformen Ekofisk, Anders Langes <coll>parti</coll>","skifter","navn til Fremskrittspartiet og Klassekampen blir dagsavis. </s><s> Mer uavhengighet </s><s> I Journalisten har fjærpennen i"
"musikknyheter.no","The Cardinals, og i følge pitchforkmedia.com er det også store muligheter for at Ryan Adams & The <coll>Cardinals</coll> vil","skifte","navn og bare hete The Cardinals i tiden fremover. </s><s> Det nye albumet har fått tittelen Cardinology og vil inneholde 12 nye"
"musikknyheter.no","startet han sine egne prosjekter og utviklet sin egen stil. </s><s> Selv mener han at stilen er i kontinuerlig endring. - <coll>Stiler</coll>","skifter","avhengig av hvem du spiller med og hvilken musikk du er påvirket av til enhver tid. </s><s> Slik har det i hvert fall alltid vært"
"mytrendyphone.no",", 5 MP frontkamera og en iOS 9.3-oppdatering som bringer med seg Night Shift-funksjonen. </s><s> Denne <coll>funksjonen</coll>","skifter","automatisk skjermfarge og lysstyrke avhengig av tiden på døgnet. </s><s> Selv om denne toppmodellen har mye å by på – den har alt"
"kinomagasinet.no","/TV 2 </s><s> Både administrerende og salgs- og markedsdirektøren trådte til med rydding i kiosken da Oslo Kino og Norsk <coll>Kino</coll>","skiftet","navn. </s><s> Det var første dag på jobben med nytt navn. </s><s> Ikledd de nye skjortene med Nordisk Film Kino-logoen og den klassiske"
"advokatprivat.no",". </s><s> Er det vanskelig å få gjennomført et privat skifte, kan enhver arving kreve offentlig skifte, dvs. at <coll>skifteretten</coll>","skifter","boet. </s><s> Skifteretten oppnevner ofte en advokat som bobestyrer. </s><s> Skifteomkostningene, salær til bobestyreren,"
"advokatprivat.no","etter din far dersom hun vil gi bort fast eiendom eller gi uforholdsmessig store gaver av boet. </s><s> Blir <coll>uskifteboet</coll>","skiftet","mens din mor lever, skal hun ha en halvpart av boet som eierandel og i tillegg skal hun ha sin ektefellearv av den"
"advokatprivat.no","tillegg skal hun ha sin ektefellearv av den halvparten som din fars arvinger skal ha som arv etter ham. </s><s> Blir <coll>uskifteboet</coll>","skiftet","etter din mors død, går en halvpart av boet til din mors arvinger og den andre halvparten til din fars arvinger som lever"
"advokatprivat.no","nye parketten opplyses å være eksakt ""den samme som lå i rommene fra før"". </s><s> Det bemerkes at det ikke er unormalt at <coll>parkett</coll>","skifter","farge på 5 år, og at det også gjelder for hvitfarget parkett. </s><s> (Eikeparketten har en overflate med ""hvite"" pigmenter i"
"musikknyheter.no","artist som har vokst opp i de tre årene som er gått siden debutplata. </s><s> Lydbildet ble flere hakk mørkere, <coll>sangstemmen</coll>","skiftet","vekk fra det Lolita-aktige og over til en kraftigere kvinnerøst, og tekstene skiftet fra sjenerte og uskyldige"
"musikknyheter.no","flere hakk mørkere, sangstemmen skiftet vekk fra det Lolita-aktige og over til en kraftigere kvinnerøst, og <coll>tekstene</coll>","skiftet","fra sjenerte og uskyldige beskjeder om at hun er ""a little bit in love with you"" til drøyere ""I''m your prostitute"". </s><s> Denne"
"forumnyskole.org","måten. </s><s> Skolemøtet har en stor rolle i skolens liv og har hatt en spennende utvikling fra starten. </s> <s> <coll>Virksomheten</coll> har","skiftet","sterk mens den ble bygget opp av elevene selv. </s><s> Til tider ble det helt uhåndterlig, hvorpå ungene fant nye løsninger. </s><s> Kan"
"treningsforum.no","i håndleddet og Clarino i håndflaten. </s><s> Jay Cutler er den beste profesjonelle kroppsbyggerne akkurat nå: Jay <coll>Cutler</coll>","skiftet","Coach i 2008 etter han ikke vant Mr. Olympia. </s><s> Han byttet til Hany Rambod som står bak blant annet treningsprinsippet"
